depth	caliper	pef	rhob	dho	gr	npls	rshal	rdeep	rmic	vs	vp
1390.650024	12.24960041	4.372701645	2.14499855	0.038914748	70.18470001	0.460631013	1.482560635	1.716953158	1.410099387	304.5593262	125.2000275
1390.802368	12.27140045	4.380998135	2.136001825	0.043574028	68.49150085	0.417402625	1.433500052	1.658499956	1.40929997	309.0849915	125.3000031
1390.954834	12.1949997	3.98157239	2.132004023	0.027069585	64.96730042	0.434677988	1.433706641	1.677602649	1.41101265	310.3612976	125.5999069
1391.107178	12.20530033	3.857518196	2.149997473	0.020732926	66.75849915	0.40065226	1.442100048	1.680899978	1.302000046	311.7346191	125.3998718
1391.259644	12.14330006	3.775460482	2.183000088	0.011218462	71.10849762	0.429780006	1.456089497	1.716502547	1.595651031	310.9710693	123.4996491
1391.411987	12.14330006	3.987182379	2.183000088	-0.001155969	75.62519836	0.416581571	1.442999959	1.719599962	1.409700036	312.46521	122.8000412
1391.564453	12.15987778	4.053328514	2.180997133	-0.000341967	71.80410004	0.461349011	1.411783218	1.694287419	1.499790311	308.4739685	123.1001663
1391.716797	12.13300037	4.134799957	2.173000097	-0.000247	68.76629639	0.475024015	1.390799999	1.678500056	1.362900019	300.5769348	123.4005585
1391.869263	12.11899662	3.976031065	2.180003405	0.004125925	67.92810059	0.500634015	1.368061543	1.647756934	1.152890205	304.9878845	126.2495575
1392.021606	12.11439991	3.565099955	2.187999964	0.003945	71.15219879	0.476011992	1.320083618	1.59407723	1.390186787	302.1884766	125.5499115
1392.174072	12.11859894	3.530557871	2.193998098	0.005080316	72.01080322	0.462540001	1.299673438	1.565664172	1.373712063	298.094635	125.1993332
1392.326416	12.11859894	3.441807032	2.189999819	-0.006902031	71.86930084	0.450199992	1.266467333	1.520853281	1.388757229	297.6764221	124.2498474
1392.478882	12.11900139	3.508310318	2.188003302	-0.00719601	72.95839691	0.471051008	1.225705624	1.4626019	1.335296631	294.825592	123.8002319
1392.631226	12.12059975	3.341596365	2.194000483	-0.009076379	70.66829681	0.456261009	1.232722759	1.465031624	1.331046701	293.3904419	124.0998612
1392.783569	12.1164999	3.321004152	2.196999311	-0.011332545	70.81210327	0.43425563	1.261199951	1.504500032	1.264600039	291.9632874	123.75
1392.936035	12.12059975	3.122362852	2.189996958	-0.0156019	69.93759918	0.437941998	1.274019599	1.524500966	1.344275475	293.4446106	123.2504273
1393.088379	12.13230038	2.960822344	2.177001953	-0.015171059	69.48120117	0.429477781	1.173799992	1.400900006	1.313699961	289.4252014	124.2002258
1393.240845	12.13510132	2.841691971	2.148993731	-0.016674077	62.41839981	0.414689004	1.085699916	1.292686224	0.946688771	290.5975952	127.2012405
1393.393189	12.13300037	2.814002037	2.12800169	-0.020338723	54.78379822	0.420523316	0.960799992	1.15079999	0.807900012	294.344696	129.6502838
1393.545654	12.13510609	2.933508158	2.108999252	-0.021128736	48.83990097	0.422728002	0.774533153	0.92982024	0.742848218	294.3806458	131.7501984
1393.697998	12.14109993	2.956500053	2.107000113	-0.020391	46.11090088	0.460191995	0.691100001	0.830299974	0.678200007	295.7719116	132.0999298
1393.850464	12.13920021	2.981723309	2.102002144	-0.019442253	43.72499847	0.449342012	0.638203681	0.757008791	0.611695647	293.95401	131.7494965
1394.002808	12.13920021	3.037499905	2.107000113	-0.022431999	45.96720123	0.445504993	0.642849803	0.767956018	0.606283009	302.5630493	130.9492188
1394.155273	12.114398	3.224879742	2.126014948	-0.021058129	53.50619888	0.437355012	0.705106139	0.838031292	0.585240126	294.7887268	127.9979019
1394.307617	12.1123991	3.390115261	2.157002211	-0.021326043	62.23749924	0.447483003	0.83764267	1.001992464	0.760326624	293.7524109	124.9992828
1394.460083	12.11240101	3.5245924	2.177003384	-0.021713458	66.15699768	0.471125007	1.015852213	1.242383361	1.16810298	299.3692017	122.7999268
1394.612427	12.11439991	3.510695934	2.182999611	-0.022555057	63.87210083	0.480650008	1.205765486	1.471089482	1.296521783	297.2459106	122.700264
1394.764771	12.1123991	3.488204241	2.180000544	-0.022872938	62.27759934	0.455689997	1.287500024	1.582800031	1.323799968	296.9482117	123.4000015
1394.917236	12.1123991	3.353502512	2.185000658	-0.021472896	63.49269867	0.424591005	1.294178367	1.567556858	1.369591475	302.0643616	123.7999573
1395.06958	12.1123991	3.364298582	2.187999487	-0.021039056	65.00209808	0.391638398	1.26730001	1.513700008	1.358899951	294.6979065	123.7000122
1395.222046	12.1123991	3.340665579	2.183990479	-0.018076736	67.79070282	0.417248011	1.091188669	1.291160464	1.303817034	291.2655335	123.900734
1395.37439	12.1123991	3.226807594	2.152002096	-0.020515835	63.22710037	0.424051553	0.952300012	1.116999984	1.325099945	289.8208008	125.3001328
1395.526856	12.1123991	3.124680519	2.124995947	-0.021194715	56.32970047	0.438187003	0.863956809	1.006158471	1.338618994	288.7238159	126.2009811
1395.679199	12.1123991	3.07069993	2.114000082	-0.020413	52.2696991	0.396070004	0.810000002	0.954400003	0.738300026	286.6000977	127.9000092
1395.831665	12.1124239	3.112480402	2.114002228	-0.018056141	53.9673996	0.414465994	0.811990976	0.955807388	0.656308353	284.7156067	127.9509277
1395.984009	12.14330006	3.066600084	2.118999958	-0.016045	58.61980057	0.393016011	0.80075264	0.964930952	0.666714668	278.7818298	129.4002686
1396.136475	12.14330006	3.103250027	2.116005421	-0.018161844	55.54800034	0.382797986	0.741582513	0.878768861	0.684974253	277.5053101	130.3997498
1396.288818	12.14330006	3.205327034	2.127001286	-0.017840954	57.47990036	0.369850993	0.719813585	0.840010762	0.652846634	279.0664673	130.0496368
1396.441162	12.14330006	3.42954421	2.1369977	-0.017448097	58.43420029	0.389622152	0.736800015	0.853500009	0.586300015	280.6880493	128.949997
1396.593628	12.14330006	3.642896891	2.151001215	-0.016439816	65.61360169	0.428420991	0.88598007	1.039352417	1.029050589	283.3700256	128.1994171
1396.745972	12.14330006	3.62620306	2.156998873	-0.020900169	67.50279999	0.450792074	1.235499978	1.479200006	1.341699958	296.3070068	126.7499924
1396.898438	12.14330006	3.62608099	2.174002409	-0.017365392	69.91130066	0.456990987	1.326497793	1.57789433	1.375022292	296.9333496	125.2999573
1397.050781	12.14330006	3.548909426	2.183998823	-0.014895304	71.86750031	0.443124116	1.323600054	1.570799947	1.402899981	296.3579102	125.2000427
1397.203247	12.14330006	3.567401171	2.183000088	-0.016350271	73.06159973	0.43304801	1.307114482	1.558104754	1.434916019	294.5525513	125.7991867
1397.355591	12.14330006	3.57130003	2.183000088	-0.01399	72.23190308	0.42673707	1.325099945	1.564100027	1.45480001	294.8669739	124.2502594
1397.508057	12.14330006	3.743253231	2.173997164	-0.010432552	74.2881012	0.504113019	1.357008934	1.589421392	1.411919236	296.7134705	126
1397.6604	12.14330006	3.886300087	2.165999889	-0.014607	72.8321991	0.530622006	1.368252397	1.61617291	1.43591857	299.8564148	126.0000763
1397.812866	12.14333153	3.877084971	2.159997463	-0.013272869	76.7963028	0.547488987	1.433745265	1.707251668	1.459035635	305.553833	126.3509674
1397.96521	12.18260002	4.072500229	2.154000044	-0.006072	73.69159699	0.456207991	1.490223765	1.77162981	1.378794789	310.6203003	127.8500137
1398.117676	12.55462742	4.253344536	2.150000095	-0.000037851	76.93869782	0.40911901	1.519886613	1.808781982	1.372104645	313.6876831	127.9000015
1398.27002	12.71360016	4.745118618	2.150000095	0.004283463	73.54309845	0.408953995	1.503188729	1.786272049	1.12853837	305.1418457	127.9011765
1398.422363	13.2901001	4.888365746	2.150000095	0.015692251	73.92680359	0.450073034	1.489099979	1.751399994	1.176499963	316.8612366	131.3500061
1398.574829	12.86030006	4.898911476	2.150000095	0.020568425	73.32360077	0.490144998	1.475990295	1.737978578	0.725439072	316.3097534	131.3991852
1398.727173	12.91819954	4.433582783	2.150000095	0.017559536	74.42070007	0.476684779	1.463999987	1.711199999	0.524600029	311.2987061	129.3999939
1398.879639	12.72189999	4.083478451	2.150000095	0.026936824	74.36969757	0.481249988	1.458130837	1.696333408	0.808043718	316.7514954	129.79953
1399.031982	12.93879986	3.999709845	2.150000095	0.022304535	76.04759979	0.468662083	1.496600032	1.738000035	1.112200022	321.3226929	128.800293
1399.184448	13.3149147	3.86890173	2.150000095	0.018937361	75.30840302	0.481552988	1.50138104	1.74567771	0.847611725	329.7381897	131.8001099
1399.336792	13.33139992	3.8743999	2.150000095	0.016917	74.16970062	0.477798015	1.477800012	1.717800021	0.986999989	329.4908447	131.9999695
1399.489258	13.42234039	3.898566008	2.150000095	0.02092066	71.66210175	0.454575002	1.459799767	1.706514835	0.743297041	328.855072	131.8001862
1399.641602	13.47190094	3.808500052	2.150000095	0.033199001	70.70780182	0.471204013	1.459516048	1.725026727	0.864538431	333.8247376	132.1000671
1399.794067	12.36232376	3.700004101	2.150007963	0.042354472	71.46350098	0.473127991	1.479609728	1.758414149	1.162570596	334.732666	132.3995361
1399.946411	12.26729965	3.483504772	2.168000698	0.020818217	71.82170105	0.454831988	1.491802216	1.776107192	1.74911201	319.5577698	131.6994782
1400.098877	12.15988636	3.550172567	2.179004431	0.01008136	73.00050354	0.428178012	1.494678855	1.784967542	1.389751792	319.3787537	129.8981934
1400.251221	12.14330006	3.495997906	2.187999487	0.006833918	74.43060303	0.441143006	1.468247294	1.744544029	1.454227924	317.2243652	127.3991623
1400.403565	12.14330006	3.480003834	2.185000658	-0.001127142	75.95629883	0.479788035	1.402500033	1.674600005	1.364199996	303.1634827	125
1400.55603	12.12889957	3.473500013	2.1839993	-0.007421976	76.94860077	0.475499988	1.344229221	1.613800645	1.550956249	304.2016602	122.7999039
1400.708374	12.12059975	3.473700047	2.180000782	-0.012335163	75.55619812	0.440520018	1.255900025	1.489899993	1.496399999	302.9650879	122.5500031
1400.86084	12.0916996	3.53265214	2.17699647	-0.012707438	67.42579651	0.398593992	1.138567448	1.337555528	1.397007465	297.8328857	122.4997177
1401.013184	12.08139992	3.349319696	2.163001537	-0.014384819	65.75409699	0.427916527	1.09800005	1.282099962	1.156800032	295.1123047	121.9000778
1401.165649	12.08139992	3.122632027	2.143992662	-0.015474666	58.8044014	0.413749993	1.070362806	1.246671081	1.077624917	292.6924744	122.6503296
1401.317993	12.08139992	2.912899971	2.121000052	-0.017527999	58.12670136	0.421243995	1.024000049	1.210500002	1.108700037	293.7150574	123.2502441
1401.470459	12.08139992	2.821198463	2.104992628	-0.016285738	52.36190033	0.350607991	0.973751783	1.153737664	0.997456729	290.8571167	124.7013779
1401.622803	12.08139992	2.817800045	2.085999966	-0.020771999	52.04000092	0.383772999	0.913543522	1.075941801	0.694040835	290.7047119	127.0003433
1401.775269	12.08139992	2.744051933	2.08399868	-0.019840756	50.82759857	0.367260009	0.842921495	1.003304124	0.620191395	290.126648	128.5005341
1401.927612	12.08139992	2.637301207	2.081001043	-0.02151956	52.2845993	0.408537	0.744937241	0.883736074	0.609476507	293.1928101	129.2999725
1402.080078	12.08139992	2.653123379	2.094001055	-0.016070705	53.8368988	0.367500007	0.666563988	0.803860962	0.58018744	294.9184876	129.2000732
1402.232422	12.08139992	2.698516369	2.09600091	-0.019394748	56.59999847	0.398705989	0.621683359	0.755167842	0.564542174	305.3456421	129.2999878
1402.384766	12.08139992	2.813574076	2.101998568	-0.017627399	59.57329941	0.394961	0.600899994	0.714999974	0.617200017	311.8613281	129.25
1402.537231	12.08139992	2.984342098	2.110004425	-0.017659742	59.02659988	0.431219012	0.683383048	0.820494652	0.559997261	314.1690064	127.7993546
1402.689575	12.08139992	3.189166546	2.131996393	-0.016411202	64.40010071	0.448846877	0.787000001	0.938600004	0.556599975	308.4045105	126.25
1402.842041	12.08139992	3.394794226	2.151005983	-0.020197378	67.16750336	0.451837987	0.867282987	1.047802568	0.847788513	299.2838135	125.0494003
1402.994385	12.08139992	3.373502255	2.172997952	-0.01788523	71.75080109	0.464279056	0.970799983	1.175699949	1.207800031	298.914093	123.7998047
1403.146851	12.08139992	3.317015886	2.176999092	-0.019841284	71.41699982	0.435739994	1.122711182	1.387558103	1.193740249	296.0039673	122.0502701
1403.299194	12.08139992	3.365400076	2.174000025	-0.020694999	74.62770081	0.422383994	1.261500001	1.584800005	1.244099975	294.053772	122.5500107
1403.45166	12.08139992	3.422125101	2.162996054	-0.024476541	74.26979828	0.391229004	1.193127513	1.485597968	1.131239176	293.0321045	122.6008148
1403.604004	12.08139992	3.485800028	2.153000116	-0.023315001	68.63300324	0.373991013	1.102663159	1.358216047	1.055359602	297.7630005	123.9504166
1403.75647	12.08139992	3.447005272	2.142995834	-0.023594907	66.17710114	0.393575013	0.931891263	1.128695726	1.004770994	298.3375244	125.7498322
1403.908814	12.08139992	3.45850873	2.13400054	-0.025578033	65.8647995	0.422069013	0.92107302	1.123414159	0.843802095	300.1821899	125.4999161
1404.061279	12.08139992	3.55913043	2.139009237	-0.025961349	67.99320221	0.479707986	1.01229012	1.266115904	0.721797168	302.5145569	125.2483521
1404.213623	12.08139992	3.617805719	2.157001257	-0.022790372	67.7161026	0.475944012	1.124667764	1.410681486	0.967889249	300.8673706	122.9994507
1404.365967	12.08139992	3.65609169	2.164998293	-0.025239466	68.04769898	0.424167484	1.209100008	1.512500048	1.204100013	299.5292053	121.5
1404.518433	12.08139992	3.624903679	2.161999703	-0.025638396	72.60630035	0.399324	1.218900681	1.512195587	1.211491585	295.4034424	119.5999985
1404.670776	12.08139992	3.641997337	2.161000252	-0.022823436	69.97920227	0.387892157	1.219799995	1.506700039	1.200999975	293.3277893	119.5999985
1404.823242	12.08139992	3.527200222	2.159002304	-0.020509403	66.52010346	0.426672995	1.226697922	1.506799698	1.187654257	294.980011	120.2505112
1404.975586	12.08139992	3.528399944	2.167999268	-0.014743532	63.71969986	0.432315469	1.22420001	1.506299973	1.255399942	295.4389954	121.3002243
1405.128052	12.08141804	3.520492554	2.176999807	-0.012020741	62.76440048	0.464130998	1.214853764	1.48494792	1.233298898	292.4961853	123.200325
1405.280396	12.10410023	3.498899937	2.176000118	-0.011259	66.68139648	0.469359994	1.157199979	1.419899941	1.231899977	292.7024536	123.7999878
1405.432861	12.09171104	3.560664654	2.172995567	-0.012153241	65.54119873	0.456851989	1.175801516	1.433702827	1.199849606	291.5492859	123.6999359
1405.585205	12.10610008	3.47329998	2.161999941	-0.015234	67.10140228	0.430555999	1.177862644	1.43727982	1.137052655	295.6655273	123.5998383
1405.737671	12.11650372	3.547600746	2.160997629	-0.017026123	64.59629822	0.419932008	1.25602901	1.537032247	1.327517867	291.6124268	122.8989182
1405.890015	12.12119961	3.334599018	2.155999422	-0.017291939	63.04389954	0.411103994	1.292080522	1.577278495	1.225061894	292.6322327	121.2982254
1406.042481	12.13920307	3.325672627	2.152004719	-0.016647954	60.64789963	0.407101005	1.267888427	1.550490499	1.177603245	295.9238586	115.4975891
1406.194824	12.14330006	3.27381587	2.160999775	-0.014665036	60.24069977	0.401443988	1.253394127	1.538584232	1.306247592	298.3433838	112.2544098
1406.347168	12.14130116	3.374478817	2.159000397	-0.014895951	61.77149963	0.392554134	1.246099949	1.519000053	1.240800023	299.1987	124.199997
1406.499634	12.14330006	3.333293676	2.165998697	-0.016020782	65.95089722	0.368669987	1.216370583	1.479758978	1.111629367	303.6287231	124.6996918
1406.651978	12.14130116	3.304004192	2.161000729	-0.015036145	66.84600067	0.352906644	1.1796	1.428599954	1.148200035	302.3352966	124
1406.804443	12.14330006	3.292002201	2.163997412	-0.013989185	68.63539887	0.367935985	1.139685631	1.394368887	1.151031256	300.2511597	124.3499222
1406.956787	12.14330006	3.299699307	2.155000687	-0.014637944	66.10630035	0.372046679	1.121700048	1.355599999	1.065199971	303.1343079	124.2000275
1407.109253	12.14330006	3.354765415	2.151000023	-0.013880792	68.26650238	0.414415002	1.106316686	1.347012281	1.121147871	300.7290039	124.4496613
1407.261597	12.14330006	3.542599917	2.151000023	-0.013281999	68.71990204	0.425599009	1.127099991	1.362400055	1.056200028	298.7378235	123.8500824
1407.414063	12.14330006	3.709460259	2.150995493	-0.013105405	69.76920319	0.436195999	1.130938292	1.3720572	1.059008002	302.8050842	124.3000031
1407.566406	12.14330006	3.612400055	2.140000105	-0.016527999	66.40529633	0.41228801	1.17872417	1.443425536	1.193745732	300.9998779	124.3000946
1407.718872	12.14330006	3.536190987	2.133004665	-0.018700108	63.20819855	0.411707014	1.208898902	1.475208044	1.25084281	301.4273682	124.6501007
1407.871216	12.14330006	3.517010927	2.143000841	-0.016813982	63.85210037	0.436659992	1.207511783	1.485119343	1.179540277	298.3622742	124.7998428
1408.023682	12.14330006	3.622969151	2.152000427	-0.016654551	66.07879639	0.448229015	1.222297788	1.509190917	1.229865789	297.5593567	124.3001175
1408.176025	12.14330006	3.378774405	2.152997971	-0.015817346	68.12940216	0.44076401	1.219354868	1.497842312	1.31180954	298.0970764	124.4501495
1408.328369	12.14330006	3.225930929	2.140002728	-0.017890582	67.29350281	0.41574207	1.162999988	1.425899983	1.198899984	297.6719055	124.8500061
1408.480835	12.14330006	3.191726208	2.138999462	-0.015653063	67.45269775	0.429820001	1.00451088	1.224284053	1.042463899	295.8935242	125.7999954
1408.633179	12.14330006	3.306483984	2.137000322	-0.01593096	66.36720276	0.464500219	0.89319998	1.07949996	0.747699976	301.5064087	125.8001022
1408.785645	12.14330006	3.327480316	2.141999483	-0.013118714	63.14310074	0.455529004	0.854558289	1.040979147	0.807127535	298.5860291	127.3496323
1408.937988	12.14330006	3.259805203	2.140000343	-0.018985549	64.12110138	0.460638911	0.927299976	1.139799953	0.966300011	300.6587219	126.5998154
1409.090454	12.16610622	3.194078207	2.161001682	-0.015179506	63.99100113	0.420816988	0.97902447	1.221017361	0.842965782	298.4568787	125.1998749
1409.242798	12.17430019	3.133300066	2.165999889	-0.016604001	65.84850311	0.425289989	1.009600043	1.242799997	1.049800038	298.9855957	124.999794
1409.395264	12.17020035	3.055770397	2.168992281	-0.017509492	63.95980072	0.397572994	1.004285216	1.231686592	1.070082426	300.2119141	123.9500504
1409.547607	12.17020035	2.984899998	2.151000023	-0.021079	65.88009644	0.407678008	0.985892236	1.214981198	1.048271179	299.5004273	124.0500183
1409.700073	12.17019367	3.025546551	2.155000448	-0.015979178	65.813797	0.433366001	0.976206303	1.191503167	1.012078524	298.6129761	124.1003418
1409.852417	12.16189957	3.122212172	2.156000614	-0.016352994	65.77020264	0.409413993	0.984104157	1.195505142	0.860472858	303.9651184	124.6002579
1410.004883	12.15659428	3.230885029	2.16200161	-0.016299326	65.44660187	0.394941002	0.989326239	1.201927781	0.702084661	303.6738586	125.3987961
1410.157227	12.14949989	3.203102827	2.164998055	-0.015064203	62.80139923	0.372153014	1.022051692	1.236666918	1.057084203	302.4025269	123.8000794
1410.30957	12.15779972	3.219896555	2.15400219	-0.016229773	62.72470093	0.403825611	1.086599946	1.320199966	1.037299991	302.1929016	124
1410.462036	12.14559937	3.272133827	2.151997328	-0.018673845	61.14929962	0.420076996	1.065986276	1.296980619	0.982054532	306.5467835	123.9995956
1410.61438	12.14540005	3.415081263	2.141001463	-0.022230532	64.15280151	0.426513851	1.048900008	1.272799969	0.925300002	302.1404419	123.1001968
1410.766846	12.14330006	3.439759255	2.131994486	-0.021837389	61.24720001	0.408147991	0.943603516	1.146470428	0.915894628	308.898407	125.7008896
1410.91919	12.14330006	3.304209232	2.114001274	-0.023134911	59.33660126	0.426475316	0.823199987	0.984700024	0.909200013	313.7447815	127.4500885
1411.071655	12.14330006	3.142659187	2.102998495	-0.022558881	57.91500092	0.411725998	0.810906589	0.95530653	0.74486357	314.9576111	128.0996704
1411.223999	12.14330006	3.030600071	2.098999977	-0.022228001	57.91500092	0.40259099	0.819199979	0.963500023	0.699400008	313.4007263	127.4997482
1411.376465	12.14330483	3.132722616	2.104008675	-0.022108348	60.6391983	0.399354994	0.868411064	1.041049957	0.619448185	314.8841858	126.2489548
1411.528809	12.14949989	3.186100006	2.124000073	-0.020577	61.70259857	0.438223004	1.006866932	1.227947354	0.679748416	313.2933655	124.6000214
1411.681274	12.14330006	3.075001478	2.143999577	-0.022548243	63.05039978	0.443993986	0.965625703	1.162083983	0.989858866	310.1548157	124.7009735
1411.833618	12.14330006	3.077907324	2.143000603	-0.020998726	59.72909927	0.410661012	0.872980595	1.017466664	1.063207507	308.0226746	126.1004791
1411.985962	12.14330006	3.140184403	2.148998499	-0.018693576	59.82759857	0.394599885	0.848699987	0.975799978	0.947799981	306.4657593	127.5500031
1412.138428	12.15159988	3.400611162	2.162005186	-0.017500196	63.72859955	0.439770997	0.890693605	1.020832062	0.777489007	306.8412476	129.8998566
1412.290772	12.18760014	3.461588621	2.190994501	-0.018575799	72.86660004	0.465861112	1.007500053	1.185700059	0.763800025	299.7796021	129.5500031
1412.443237	12.20530033	3.423510075	2.207998753	-0.015125421	75.37169647	0.473372996	1.272509694	1.543072701	1.73423779	301.6197815	129.0998688
1412.595581	12.20530033	3.464794636	2.203000784	-0.016843786	74.32109833	0.471322626	1.534199953	1.88349998	1.781399965	297.3276978	128.7997742
1412.748047	12.20529556	3.474647284	2.194997788	-0.020191291	70.79540253	0.474456996	1.442671657	1.725419164	1.790538192	293.1440125	126.0989761
1412.900391	12.19909954	3.628400087	2.187999964	-0.017893	72.86170197	0.467271745	1.282400012	1.49969995	1.463799954	293.1642456	124.0999374
1413.052856	12.17430019	3.515675545	2.185998201	-0.016621465	71.9815979	0.430326998	1.195554853	1.382742643	1.314964294	291.4676819	123.6991882
1413.2052	12.17430019	3.449500084	2.180999994	-0.017872998	72.10099793	0.41822201	1.139245391	1.311352372	1.270331502	291.2179871	122.2999115
1413.357666	12.17429829	3.394339323	2.178003788	-0.021533214	68.70040131	0.411484003	1.196069121	1.376676798	1.184794188	291.2732544	121.8506088
1413.51001	12.17229939	3.485100031	2.187000036	-0.017412001	69.938797	0.425460011	1.282397151	1.472514391	1.177713275	291.2038269	122.8001938
1413.662476	12.17020321	3.58289218	2.190005064	-0.019107655	68.58860016	0.422711015	1.403776288	1.615489602	1.443944812	289.4866638	123.5006332
1413.814819	12.17430019	3.56690383	2.199999571	-0.014381658	70.16149902	0.436033011	1.498931646	1.727326751	1.499883771	288.0244141	124.400116
1413.967163	12.17430019	3.596192837	2.197000742	-0.011685654	72.37909699	0.420629352	1.538400054	1.760599971	1.479599953	287.6929321	124.75
1414.119629	12.17849922	3.597782373	2.196997404	-0.009594866	71.76470184	0.432399988	1.560100794	1.767691135	1.518696308	278.7389526	125.1004715
1414.271973	12.24040031	3.505316734	2.18300271	-0.014157182	71.43019867	0.423591077	1.561100006	1.756700039	1.514099956	282.7054138	126.3000031
1414.424439	12.23009968	3.463644266	2.183998346	-0.011113194	72.55599976	0.433380008	1.568601131	1.748307586	1.444000483	283.3028259	126.3499298
1414.576782	12.34700012	3.639679432	2.177000761	-0.01187891	74.4960022	0.463552833	1.569900036	1.757799983	1.444599986	287.8623962	126.2004318
1414.729248	12.62988186	4.462203503	2.180000067	-0.011306036	77.95890045	0.438486993	1.588600159	1.785305262	1.438990831	295.1076965	131.0020905
1414.881592	13.85620022	5.107900143	2.180000067	0.007607	76.01039887	0.429645091	1.588700056	1.791900039	1.552399993	295.1328125	135.0000458
1415.034058	14.56943798	5.514476776	2.180000067	0.035256896	73.50520325	0.418274999	1.567199349	1.771488667	5.630295754	311.0472412	135.300705
1415.186401	14.36660004	5.717400074	2.180000067	0.042912997	68.25109863	0.478067994	1.566360474	1.757366538	1.011211634	317.0200806	136.4996338
1415.338867	14.46152782	5.553652763	2.180000067	0.056165643	69.40200043	0.511147022	1.516998887	1.715584993	0.900881767	331.3308716	134.798645
1415.491211	14.37069988	4.993152618	2.180000067	0.07575921	71.09590149	0.498279989	1.515697956	1.696894646	0.753374875	333.9524841	132.7001953
1415.643677	13.40525532	4.33816433	2.180000067	0.064726181	76.29640198	0.493115991	1.513208389	1.690211415	0.721996427	341.5993042	133.3995667
1415.796021	12.72560024	4.068378449	2.180000067	0.051194113	75.30010223	0.497976989	1.523649097	1.704543114	0.717952013	341.9442139	132.8000488
1415.948364	12.50699997	3.909037352	2.180000067	0.037190285	74.5605011	0.495095283	1.584900022	1.758399963	1.282099962	325.4057922	132.949997
1416.10083	12.35620022	3.766474724	2.180000067	0.018084992	70.81590271	0.481274009	1.621607661	1.806310892	1.349149108	323.5784302	132.6986694
1416.253174	12.3168993	3.638221979	2.180000067	0.007911748	72.46399689	0.437372178	1.631199956	1.819900036	1.16079998	304.9469299	129.3999939
1416.40564	12.10349941	3.639065266	2.179002047	0.001696876	75.94999695	0.443031013	1.671684742	1.861798644	1.649744272	312.4915772	127.1995773
1416.557983	12.08549976	3.505214453	2.186999083	-0.006466111	78.95890045	0.454665661	1.65260005	1.860100031	1.704900026	303.9088135	126.3000641
1416.710449	12.10200501	3.493587017	2.186999321	-0.012933127	77.19429779	0.478410006	1.635769367	1.843374848	1.487398386	298.261261	126.8993912
1416.862793	12.10820007	3.453900099	2.184999943	-0.019517999	74.54340363	0.490231991	1.597599983	1.812000036	1.610100031	290.3421021	125.7497711
1417.015259	12.10610294	3.457066774	2.185001135	-0.021407843	72.24160004	0.455522001	1.536756158	1.757440925	1.565405726	287.5216675	124.299469
1417.167603	12.11009979	3.371299982	2.187999964	-0.018407	72.95800018	0.455532014	1.357203007	1.558993101	1.572474361	286.5705566	123.3998642
1417.320068	12.11239719	3.316771269	2.183000565	-0.018401889	70.95200348	0.409857988	1.236050129	1.425544143	1.540494323	281.4137878	122.7994156
1417.472412	12.11030006	3.252499342	2.183999538	-0.015927035	67.21649933	0.437281013	1.173892021	1.355799198	1.533048272	285.5778503	121.900032
1417.624878	12.1101017	3.242400646	2.178996325	-0.016362105	64.80519867	0.423568994	1.163914204	1.354724646	1.218858838	286.7044678	122.0003586
1417.777222	12.1123991	3.243724346	2.171999693	-0.016567446	67.50520325	0.416660994	1.181608081	1.385516524	1.167590618	290.0034485	122.4999847
1417.929565	12.1123991	3.414561033	2.171000242	-0.019702287	71.79969788	0.379008174	1.191699982	1.406200051	1.155900002	289.7866211	122.449997
1418.082031	12.1123991	3.392712593	2.178001165	-0.01586597	74.56929779	0.402291	1.205940843	1.43714428	1.281428814	289.2340088	122.9000015
1418.234375	12.11009979	3.454390049	2.183999062	-0.015721023	77.76619721	0.406239837	1.25699997	1.49240005	1.317499995	292.3017883	122.9000015
1418.386841	12.1123991	3.441031456	2.189000607	-0.01324797	79.82050324	0.477400005	1.306625485	1.544342995	1.45849669	293.7813721	125.0009003
1418.539185	12.11030006	3.558088064	2.191999674	-0.013134011	78.93460083	0.484630227	1.338400006	1.59800005	1.70389998	295.6072998	126.9002609
1418.69165	12.09789276	3.552897692	2.191000223	-0.014169008	76.73940277	0.502333999	1.452668667	1.765487433	1.636148334	298.5483398	129.3995972
1418.843994	12.0880003	3.545799971	2.191999912	-0.014195	76.01679993	0.448605001	1.538300037	1.874500036	1.696400046	309.0516052	128.6499634
1418.99646	12.09789753	3.551209688	2.197004318	-0.013787135	75.1115036	0.43680501	1.530394793	1.884191036	1.672991037	306.22229	128.4489441
1419.148804	12.09379959	3.575799942	2.207999945	-0.01413	75.08589935	0.428606004	1.523731113	1.873022676	1.661976695	302.3548279	126.699791
1419.30127	12.09990978	3.444346666	2.205997706	-0.012436126	74.58930206	0.436239004	1.437604427	1.776257277	1.757638931	296.6602173	125.7987366
1419.453613	12.1123991	3.327282906	2.200998545	-0.010522353	75.52349854	0.426005006	1.193581581	1.473452449	1.805991054	310.077179	123.8998337
1419.606079	12.1123991	3.131021023	2.18399477	-0.014577867	71.10970306	0.43583101	1.045718432	1.289191365	1.54513216	308.5432129	123.3010101
1419.758423	12.1123991	2.978987932	2.173996925	-0.016250007	68.69259644	0.423411995	0.943999052	1.153576732	1.460390449	301.240509	124.7000504
